date	sex	dose	alive	dead	total	age	population	exposition	active_substance	number_comp	genediv_comp	expo_comp	age_comp
25/05/16	female	0	20	0	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	female	18.87	19	1	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	female	37.73	17	4	21	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	female	75.46	5	15	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	female	150.93	0	20	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	female	301.85	0	20	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	female	603.7	0	20	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	0	14	0	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	18.87	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	37.73	4	10	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	75.46	1	13	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	150.93	0	14	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	301.85	0	14	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
25/05/16	male	603.7	0	14	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	0	23	0	23	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	18.87	19	3	22	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	37.73	19	4	23	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	75.46	5	19	24	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	150.93	1	22	23	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	301.85	0	23	23	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	female	603.7	0	23	23	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	0	19	0	19	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	18.87	13	7	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	37.73	5	15	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	75.46	0	19	19	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	150.93	0	20	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	301.85	0	20	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/06/16	male	603.7	0	20	20	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	0	16	0	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	9.43	13	3	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	18.87	14	1	15	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	37.73	8	7	15	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	75.46	7	8	15	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	150.93	1	13	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	female	301.85	0	16	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	0	15	1	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	9.43	15	1	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	18.87	6	10	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	37.73	2	11	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	75.46	2	14	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	150.93	0	16	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
08/06/16	male	301.85	0	16	16	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	0	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	9.43	11	2	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	18.87	4	9	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	37.73	1	12	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	75.46	0	13	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	150.93	0	13	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	female	301.85	0	14	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	0	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	9.43	2	11	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	18.87	0	13	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	37.73	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	75.46	0	13	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	150.93	0	11	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
22/06/16	male	301.85	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	0	12	0	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	9.43	10	2	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	18.87	8	4	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	37.73	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	75.46	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	150.93	0	11	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	female	301.85	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	9.43	3	8	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	18.87	3	9	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	37.73	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	75.46	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	150.93	0	11	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
23/06/16	male	301.85	0	11	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	0	9	0	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	4.72	9	0	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	9.43	6	3	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	18.87	6	3	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	37.73	1	7	8	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	75.46	1	8	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	female	150.93	0	9	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	0	7	0	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	4.72	7	0	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	9.43	3	4	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	18.87	2	5	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	37.73	0	7	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	75.46	2	5	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
30/06/16	male	150.93	0	7	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	4.72	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	18.87	7	3	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	37.73	5	5	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	75.46	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	female	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	0	7	0	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	4.72	6	1	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	9.43	3	4	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	18.87	2	5	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	37.73	1	6	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	75.46	0	7	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
07/07/16	male	150.93	0	7	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	0	6	0	6	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	4.72	4	1	5	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	9.43	6	0	6	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	18.87	6	0	6	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	37.73	4	3	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	75.46	1	6	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	female	150.93	0	7	7	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	0	3	0	3	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	4.72	4	0	4	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	9.43	2	1	3	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	18.87	3	0	3	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	37.73	1	3	4	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	75.46	1	3	4	24-48h	ste-foy	24h	phosmet	1	0	0	1
21/07/16	male	150.93	0	4	4	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	4.72	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	18.87	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	37.73	4	6	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	75.46	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	male	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	4.72	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	18.87	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	37.73	9	1	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	75.46	1	9	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
13/10/16	female	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	4.72	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	18.87	8	3	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	37.73	6	4	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	75.46	2	8	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	female	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	4.72	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	18.87	0	9	9	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	37.73	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	75.46	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
20/10/16	male	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	0	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	4.72	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	9.43	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	18.87	11	0	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	37.73	2	9	11	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	75.46	0	14	14	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	female	150.93	1	11	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	4.72	10	0	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	9.43	8	2	10	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	18.87	5	7	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	37.73	1	12	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	75.46	0	13	13	24-48h	ste-foy	24h	phosmet	1	0	0	1
27/10/16	male	150.93	0	12	12	24-48h	ste-foy	24h	phosmet	1	0	0	1
01/03/17	male	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	male	4.72	8	1	9	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	male	9.43	9	1	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	male	18.87	1	8	9	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	male	37.73	1	11	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	male	75.46	1	9	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	male	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	4.72	11	0	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	18.87	9	1	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	37.73	1	9	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	75.46	3	7	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
01/03/17	female	150.93	0	10	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	0	11	0	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	4.72	10	1	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	9.43	4	0	4	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	18.87	2	8	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	37.73	0	13	13	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	75.46	2	10	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	male	150.93	0	12	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	0	11	0	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	4.72	11	0	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	9.43	11	1	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	18.87	7	4	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	37.73	5	8	13	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	75.46	4	7	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
15/03/17	female	150.93	0	12	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	0	10	0	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	4.72	7	0	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	9.43	6	1	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	18.87	6	2	8	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	37.73	2	1	3	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	75.46	0	6	6	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	male	150.93	1	6	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	0	4	0	4	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	4.72	7	0	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	9.43	7	0	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	18.87	7	0	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	37.73	10	2	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	75.46	2	7	9	24-48h	ste-foy	24h	phosmet	1	1	0	0
23/03/17	female	150.93	4	8	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
29/03/17	male	0	8	0	8	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	male	4.72	9	3	12	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	male	9.43	9	4	13	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	male	18.87	0	8	8	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	male	37.73	1	13	14	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	male	75.46	1	15	16	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	male	150.93	1	9	10	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	0	13	0	13	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	4.72	22	0	22	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	9.43	16	2	18	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	18.87	8	17	25	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	37.73	7	11	18	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	75.46	4	11	15	24-48h	ste-foy	24h	phosmet	1	0	0	0
29/03/17	female	150.93	0	17	17	24-48h	ste-foy	24h	phosmet	1	0	0	0
05/04/17	male	0	7	0	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	male	4.72	8	0	8	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	male	9.43	10	0	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	male	18.87	3	5	8	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	male	37.73	0	10	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	male	75.46	0	10	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	male	150.93	0	8	8	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	0	13	0	13	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	4.72	12	0	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	9.43	12	0	12	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	18.87	11	0	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	37.73	8	5	13	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	75.46	0	6	6	24-48h	ste-foy	24h	phosmet	1	1	0	0
05/04/17	female	150.93	1	15	16	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	0	14	0	14	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	4.72	11	0	11	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	9.43	7	1	8	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	18.87	10	9	19	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	37.73	2	13	15	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	75.46	0	10	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	male	150.93	0	7	7	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	0	5	0	5	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	4.72	20	0	20	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	9.43	23	0	23	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	18.87	10	4	14	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	37.73	14	8	22	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	75.46	0	10	10	24-48h	ste-foy	24h	phosmet	1	1	0	0
06/04/17	female	150.93	0	14	14	24-48h	ste-foy	24h	phosmet	1	1	0	0
04/05/17	male	0	27	0	27	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	male	4.72	24	0	24	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	male	9.43	27	2	29	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	male	18.87	18	14	32	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	male	37.73	5	24	29	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	male	75.46	0	27	27	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	male	150.93	0	35	35	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	0	34	0	34	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	4.72	37	0	37	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	9.43	32	2	34	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	18.87	33	4	37	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	37.73	17	19	36	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	75.46	6	37	43	24-48h	ste-foy	24h	phosmet	1	0	0	0
04/05/17	female	150.93	0	39	39	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	0	28	0	28	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	4.72	30	0	30	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	9.43	39	0	39	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	18.87	19	13	32	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	37.73	4	25	29	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	75.46	0	25	25	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	male	150.93	0	27	27	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	0	35	0	35	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	4.72	38	1	39	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	9.43	35	0	35	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	18.87	29	2	31	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	37.73	23	9	32	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	75.46	7	38	45	24-48h	ste-foy	24h	phosmet	1	0	0	0
11/05/17	female	150.93	2	31	33	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	0	36	1	37	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	4.72	40	1	41	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	9.43	35	3	38	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	18.87	20	13	33	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	37.73	6	27	33	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	75.46	1	32	33	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	male	150.93	0	29	29	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	0	39	0	39	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	4.72	38	2	40	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	9.43	21	0	21	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	18.87	31	1	32	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	37.73	13	15	28	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	75.46	6	29	35	24-48h	ste-foy	24h	phosmet	1	0	0	0
17/05/17	female	150.93	1	42	43	24-48h	ste-foy	24h	phosmet	1	0	0	0
01/03/17	male	0	9	0	9	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	male	9.43	7	1	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	male	18.87	2	6	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	male	37.73	1	7	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	male	75.46	0	8	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	male	150.93	0	7	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	female	0	9	0	9	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	female	9.43	7	1	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	female	18.87	6	2	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	female	37.73	4	4	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	female	75.46	2	6	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
01/03/17	female	150.93	0	8	8	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	0	5	0	5	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	4.72	6	0	6	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	9.43	4	1	5	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	18.87	4	1	5	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	37.73	1	3	4	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	75.46	2	2	4	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	male	150.93	0	4	4	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	0	6	0	6	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	4.72	7	0	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	9.43	3	3	6	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	18.87	4	3	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	37.73	2	4	6	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	75.46	0	7	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
15/03/17	female	150.93	0	7	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
23/03/17	male	0	5	0	5	24-48h	sf-isoa	24h	phosmet	0	1	0	0
23/03/17	male	4.72	7	0	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
23/03/17	male	9.43	9	1	10	24-48h	sf-isoa	24h	phosmet	0	1	0	0
23/03/17	male	18.87	4	5	9	24-48h	sf-isoa	24h	phosmet	0	1	0	0
23/03/17	male	37.73	5	2	7	24-48h	sf-isoa	24h	phosmet	0	1	0	0
